id,label,subTypeOf,equivalentClass,subTypes,supersedes,supersededBy,isPartOf
https://schema.org/CreativeWork,CreativeWork,https://schema.org/Thing,,"https://schema.org/AmpStory, https://schema.org/ArchiveComponent, https://schema.org/Article, https://schema.org/Atlas, https://schema.org/Blog, https://schema.org/Book, https://schema.org/Certification, https://schema.org/Chapter, https://schema.org/Claim, https://schema.org/Clip, https://schema.org/Code, https://schema.org/Collection, https://schema.org/ComicStory, https://schema.org/Comment, https://schema.org/Conversation, https://schema.org/Course, https://schema.org/CreativeWorkSeason, https://schema.org/CreativeWorkSeries, https://schema.org/Credential, https://schema.org/DataCatalog, https://schema.org/Dataset, https://schema.org/DefinedTermSet, https://schema.org/Diet, https://schema.org/DigitalDocument, https://schema.org/Drawing, https://schema.org/Episode, https://schema.org/ExercisePlan, https://schema.org/Game, https://schema.org/Guide, https://schema.org/HowTo, https://schema.org/HowToDirection, https://schema.org/HowToSection, https://schema.org/HowToStep, https://schema.org/HowToTip, https://schema.org/HyperToc, https://schema.org/HyperTocEntry, https://schema.org/LearningResource, https://schema.org/Legislation, https://schema.org/Manuscript, https://schema.org/Map, https://schema.org/MathSolver, https://schema.org/MediaObject, https://schema.org/MediaReviewItem, https://schema.org/Menu, https://schema.org/MenuSection, https://schema.org/Message, https://schema.org/Movie, https://schema.org/MusicComposition, https://schema.org/MusicPlaylist, https://schema.org/MusicRecording, https://schema.org/Painting, https://schema.org/Photograph, https://schema.org/Play, https://schema.org/Poster, https://schema.org/PublicationIssue, https://schema.org/PublicationVolume, https://schema.org/Quotation, https://schema.org/Review, https://schema.org/Sculpture, https://schema.org/Season, https://schema.org/SheetMusic, https://schema.org/ShortStory, https://schema.org/SoftwareApplication, https://schema.org/SoftwareSourceCode, https://schema.org/SpecialAnnouncement, https://schema.org/Statement, https://schema.org/TVSeason, https://schema.org/TVSeries, https://schema.org/Thesis, https://schema.org/VisualArtwork, https://schema.org/WebContent, https://schema.org/WebPage, https://schema.org/WebPageElement, https://schema.org/WebSite",,,
https://schema.org/CreativeWorkSeason,CreativeWorkSeason,https://schema.org/CreativeWork,,"https://schema.org/PodcastSeason, https://schema.org/RadioSeason, https://schema.org/TVSeason",https://schema.org/Season,,
https://schema.org/CreativeWorkSeries,CreativeWorkSeries,"https://schema.org/CreativeWork, https://schema.org/Series",,"https://schema.org/BookSeries, https://schema.org/MovieSeries, https://schema.org/Periodical, https://schema.org/PodcastSeries, https://schema.org/RadioSeries, https://schema.org/TVSeries, https://schema.org/VideoGameSeries",,,
https://schema.org/Credential,Credential,https://schema.org/CreativeWork,,https://schema.org/EducationalOccupationalCredential,,,https://pending.schema.org
https://schema.org/CreditCard,CreditCard,"https://schema.org/LoanOrCredit, https://schema.org/PaymentCard",,,,,
https://schema.org/Crematorium,Crematorium,https://schema.org/CivicStructure,,,,,
https://schema.org/CriticReview,CriticReview,https://schema.org/Review,,https://schema.org/ReviewNewsArticle,,,https://pending.schema.org
https://schema.org/CrossSectional,CrossSectional,,,,,,
https://schema.org/CssSelectorType,CssSelectorType,https://schema.org/Text,,,,,https://pending.schema.org
https://schema.org/CurrencyConversionService,CurrencyConversionService,https://schema.org/FinancialProduct,,,,,
https://schema.org/DDxElement,DDxElement,https://schema.org/MedicalIntangible,,,,,
https://schema.org/DECooperativeCharity,DECooperativeCharity,,,,,,https://pending.schema.org
https://schema.org/DEFoundationCharity,DEFoundationCharity,,,,,,https://pending.schema.org
https://schema.org/DEJointStockCompanyCharity,DEJointStockCompanyCharity,,,,,,https://pending.schema.org
https://schema.org/DELimitedLiabilityCharity,DELimitedLiabilityCharity,,,,,,https://pending.schema.org
https://schema.org/DENonprofitType,DENonprofitType,https://schema.org/NonprofitType,,,,,https://pending.schema.org
https://schema.org/DENotRegisteredAssociationCharity,DENotRegisteredAssociationCharity,,,,,,https://pending.schema.org
https://schema.org/DEPublicCharity,DEPublicCharity,,,,,,https://pending.schema.org
https://schema.org/DERegisteredAssociationCharity,DERegisteredAssociationCharity,,,,,,https://pending.schema.org
https://schema.org/DJMixAlbum,DJMixAlbum,,,,,,
https://schema.org/DVDFormat,DVDFormat,,,,,,
https://schema.org/DamagedCondition,DamagedCondition,,,,,,
https://schema.org/DanceEvent,DanceEvent,https://schema.org/Event,,,,,
https://schema.org/DanceGroup,DanceGroup,https://schema.org/PerformingGroup,,,,,
https://schema.org/DangerousGoodConsideration,DangerousGoodConsideration,,,,,,https://pending.schema.org
https://schema.org/DataCatalog,DataCatalog,https://schema.org/CreativeWork,http://www.w3.org/ns/dcat#Catalog,,,,
https://schema.org/DataDownload,DataDownload,https://schema.org/MediaObject,http://www.w3.org/ns/dcat#Distribution,,,,
https://schema.org/DataDrivenMediaDigitalSource,DataDrivenMediaDigitalSource,,,,,,https://pending.schema.org
https://schema.org/DataFeed,DataFeed,https://schema.org/Dataset,,https://schema.org/CompleteDataFeed,,,
https://schema.org/DataFeedItem,DataFeedItem,https://schema.org/Intangible,,,,,
https://schema.org/DataType,DataType,http://www.w3.org/2000/01/rdf-schema#Class,,"https://schema.org/Quantity, https://schema.org/Number, https://schema.org/Text, https://schema.org/Boolean, https://schema.org/DateTime, https://schema.org/Date, https://schema.org/Time",,,
https://schema.org/Dataset,Dataset,https://schema.org/CreativeWork,"http://www.w3.org/ns/dcat#Dataset, http://purl.org/dc/dcmitype/Dataset, http://rdfs.org/ns/void#Dataset",https://schema.org/DataFeed,,,
https://schema.org/Date,Date,,https://www.omg.org/spec/Commons/DatesAndTimes/Date,,,,
https://schema.org/DateTime,DateTime,,https://www.omg.org/spec/Commons/DatesAndTimes/DateTime,,,,
https://schema.org/DatedMoneySpecification,DatedMoneySpecification,https://schema.org/StructuredValue,,,,https://schema.org/MonetaryAmount,
https://schema.org/DayOfWeek,DayOfWeek,https://schema.org/Enumeration,,,,,
https://schema.org/DaySpa,DaySpa,https://schema.org/HealthAndBeautyBusiness,,,,,
https://schema.org/DeactivateAction,DeactivateAction,https://schema.org/ControlAction,,,,,
https://schema.org/DecontextualizedContent,DecontextualizedContent,,,,,,https://pending.schema.org
https://schema.org/DefenceEstablishment,DefenceEstablishment,https://schema.org/GovernmentBuilding,,,,,
https://schema.org/DefinedRegion,DefinedRegion,"https://schema.org/Place, https://schema.org/StructuredValue",,,,,
https://schema.org/DefinedTerm,DefinedTerm,https://schema.org/Intangible,,https://schema.org/CategoryCode,,,https://pending.schema.org
https://schema.org/DefinedTermSet,DefinedTermSet,https://schema.org/CreativeWork,,https://schema.org/CategoryCodeSet,,,https://pending.schema.org
https://schema.org/DefinitiveLegalValue,DefinitiveLegalValue,,,,,,https://pending.schema.org
https://schema.org/DeleteAction,DeleteAction,https://schema.org/UpdateAction,,,,,
https://schema.org/DeliveryChargeSpecification,DeliveryChargeSpecification,https://schema.org/PriceSpecification,,,,,
https://schema.org/DeliveryEvent,DeliveryEvent,https://schema.org/Event,,,,,
https://schema.org/DeliveryMethod,DeliveryMethod,https://schema.org/Enumeration,http://unece.org/vocab#TransportMethod,,,,
https://schema.org/Demand,Demand,https://schema.org/Intangible,http://unece.org/vocab#RequestForQuotation,,,,
https://schema.org/DemoAlbum,DemoAlbum,,,,,,
https://schema.org/DemoGameAvailability,DemoGameAvailability,,,,,,https://pending.schema.org
https://schema.org/Dentist,Dentist,"https://schema.org/LocalBusiness, https://schema.org/MedicalBusiness, https://schema.org/MedicalOrganization",,,,,
https://schema.org/Dentistry,Dentistry,,,,,,
https://schema.org/DepartAction,DepartAction,https://schema.org/MoveAction,,,,,
https://schema.org/DepartmentStore,DepartmentStore,https://schema.org/Store,,,,,
https://schema.org/DepositAccount,DepositAccount,"https://schema.org/BankAccount, https://schema.org/InvestmentOrDeposit",,,,,
https://schema.org/Dermatologic,Dermatologic,,,,,https://schema.org/Dermatology,
https://schema.org/Dermatology,Dermatology,https://schema.org/MedicalBusiness,,,https://schema.org/Dermatologic,,
https://schema.org/DesktopWebPlatform,DesktopWebPlatform,,,,,,https://pending.schema.org
https://schema.org/DiabeticDiet,DiabeticDiet,,,,,,
https://schema.org/Diagnostic,Diagnostic,,,,,,
https://schema.org/DiagnosticLab,DiagnosticLab,https://schema.org/MedicalOrganization,,,,,
https://schema.org/DiagnosticProcedure,DiagnosticProcedure,https://schema.org/MedicalProcedure,,,,,
https://schema.org/Diet,Diet,"https://schema.org/CreativeWork, https://schema.org/LifestyleModification",,,,,
https://schema.org/DietNutrition,DietNutrition,https://schema.org/MedicalBusiness,,,,,
https://schema.org/DietarySupplement,DietarySupplement,"https://schema.org/Product, https://schema.org/Substance",,,,,
https://schema.org/DigitalArtDigitalSource,DigitalArtDigitalSource,,,,,,https://pending.schema.org
https://schema.org/DigitalAudioTapeFormat,DigitalAudioTapeFormat,,,,,,
https://schema.org/DigitalCaptureDigitalSource,DigitalCaptureDigitalSource,,,,,,https://pending.schema.org
https://schema.org/DigitalDocument,DigitalDocument,"https://schema.org/CreativeWork, https://spec.edmcouncil.org/fibo/ontology/FND/Arrangements/Documents/Document",http://unece.org/vocab#ElectronicDocument,"https://schema.org/NoteDigitalDocument, https://schema.org/PresentationDigitalDocument, https://schema.org/SpreadsheetDigitalDocument, https://schema.org/TextDigitalDocument",,,
https://schema.org/DigitalDocumentPermission,DigitalDocumentPermission,https://schema.org/Intangible,,,,,
https://schema.org/DigitalDocumentPermissionType,DigitalDocumentPermissionType,https://schema.org/Enumeration,,,,,
https://schema.org/DigitalFormat,DigitalFormat,,,,,,
https://schema.org/DigitalPlatformEnumeration,DigitalPlatformEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/DirectDebit,DirectDebit,,,,,,
https://schema.org/DisabilitySupport,DisabilitySupport,,,,,,https://pending.schema.org
https://schema.org/DisagreeAction,DisagreeAction,https://schema.org/ReactAction,,,,,
https://schema.org/Discontinued,Discontinued,,,,,,
https://schema.org/DiscoverAction,DiscoverAction,https://schema.org/FindAction,,,,,
https://schema.org/DiscussionForumPosting,DiscussionForumPosting,https://schema.org/SocialMediaPosting,,,,,
https://schema.org/DislikeAction,DislikeAction,https://schema.org/ReactAction,,,,,
https://schema.org/Distance,Distance,https://schema.org/Quantity,,,,,
https://schema.org/DistanceFee,DistanceFee,,,,,,https://pending.schema.org
https://schema.org/Distillery,Distillery,https://schema.org/FoodEstablishment,,,,,
https://schema.org/DonateAction,DonateAction,https://schema.org/TransferAction,,,,,
https://schema.org/DoseSchedule,DoseSchedule,https://schema.org/MedicalIntangible,,"https://schema.org/MaximumDoseSchedule, https://schema.org/RecommendedDoseSchedule, https://schema.org/ReportedDoseSchedule",,,
https://schema.org/DoubleBlindedTrial,DoubleBlindedTrial,,,,,,
https://schema.org/DownloadAction,DownloadAction,https://schema.org/TransferAction,,,,,
https://schema.org/Downpayment,Downpayment,,,,,,https://pending.schema.org
https://schema.org/DrawAction,DrawAction,https://schema.org/CreateAction,,,,,
https://schema.org/Drawing,Drawing,https://schema.org/CreativeWork,,,,,https://pending.schema.org
https://schema.org/DrinkAction,DrinkAction,https://schema.org/ConsumeAction,,,,,
https://schema.org/DriveWheelConfigurationValue,DriveWheelConfigurationValue,https://schema.org/QualitativeValue,,,,,
https://schema.org/DrivingSchoolVehicleUsage,DrivingSchoolVehicleUsage,,,,,,https://auto.schema.org
https://schema.org/Drug,Drug,"https://schema.org/Product, https://schema.org/Substance",http://purl.bioontology.org/ontology/SNOMEDCT/410942007,,,,
https://schema.org/DrugClass,DrugClass,https://schema.org/MedicalEntity,,,,,
https://schema.org/DrugCost,DrugCost,https://schema.org/MedicalEntity,,,,,
https://schema.org/DrugCostCategory,DrugCostCategory,https://schema.org/MedicalEnumeration,,,,,
https://schema.org/DrugLegalStatus,DrugLegalStatus,https://schema.org/MedicalIntangible,,,,,
https://schema.org/DrugPregnancyCategory,DrugPregnancyCategory,https://schema.org/MedicalEnumeration,,,,,
https://schema.org/DrugPrescriptionStatus,DrugPrescriptionStatus,https://schema.org/MedicalEnumeration,,,,,
https://schema.org/DrugStrength,DrugStrength,https://schema.org/MedicalIntangible,,,,,
https://schema.org/DryCleaningOrLaundry,DryCleaningOrLaundry,https://schema.org/LocalBusiness,,,,,
https://schema.org/Duration,Duration,https://schema.org/Quantity,https://www.omg.org/spec/Commons/DatesAndTimes/Duration,,,,
https://schema.org/EBook,EBook,,,,,,
https://schema.org/EPRelease,EPRelease,,,,,,
https://schema.org/EUEnergyEfficiencyCategoryA,EUEnergyEfficiencyCategoryA,,,,,,https://pending.schema.org
https://schema.org/EUEnergyEfficiencyCategoryA1Plus,EUEnergyEfficiencyCategoryA1Plus,,,,,,https://pending.schema.org
https://schema.org/EUEnergyEfficiencyCategoryA2Plus,EUEnergyEfficiencyCategoryA2Plus,,,,,,https://pending.schema.org
https://schema.org/EUEnergyEfficiencyCategoryA3Plus,EUEnergyEfficiencyCategoryA3Plus,,,,,,https://pending.schema.org
https://schema.org/EUEnergyEfficiencyCategoryB,EUEnergyEfficiencyCategoryB,,,,,,https://pending.schema.org
https://schema.org/EUEnergyEfficiencyCategoryC,EUEnergyEfficiencyCategoryC,,,,,,https://pending.schema.org
https://schema.org/EUEnergyEfficiencyCategoryD,EUEnergyEfficiencyCategoryD,,,,,,https://pending.schema.org
https://schema.org/EUEnergyEfficiencyCategoryE,EUEnergyEfficiencyCategoryE,,,,,,https://pending.schema.org
https://schema.org/EUEnergyEfficiencyCategoryF,EUEnergyEfficiencyCategoryF,,,,,,https://pending.schema.org
https://schema.org/EUEnergyEfficiencyCategoryG,EUEnergyEfficiencyCategoryG,,,,,,https://pending.schema.org
https://schema.org/EUEnergyEfficiencyEnumeration,EUEnergyEfficiencyEnumeration,https://schema.org/EnergyEfficiencyEnumeration,,,,,https://pending.schema.org
https://schema.org/Ear,Ear,,,,,,
https://schema.org/EatAction,EatAction,https://schema.org/ConsumeAction,,,,,
https://schema.org/EditedOrCroppedContent,EditedOrCroppedContent,,,,,,https://pending.schema.org
https://schema.org/EducationEvent,EducationEvent,https://schema.org/Event,,,,,
https://schema.org/EducationalAudience,EducationalAudience,https://schema.org/Audience,,,,,
https://schema.org/EducationalOccupationalCredential,EducationalOccupationalCredential,https://schema.org/Credential,,,,,https://pending.schema.org
https://schema.org/EducationalOccupationalProgram,EducationalOccupationalProgram,https://schema.org/Intangible,,https://schema.org/WorkBasedProgram,,,https://pending.schema.org
https://schema.org/EducationalOrganization,EducationalOrganization,"https://schema.org/CivicStructure, https://schema.org/Organization",,"https://schema.org/CollegeOrUniversity, https://schema.org/ElementarySchool, https://schema.org/HighSchool, https://schema.org/MiddleSchool, https://schema.org/Preschool, https://schema.org/School",,,
https://schema.org/EffectivenessHealthAspect,EffectivenessHealthAspect,,,,,,https://pending.schema.org
https://schema.org/Electrician,Electrician,https://schema.org/HomeAndConstructionBusiness,,,,,
https://schema.org/ElectronicsStore,ElectronicsStore,https://schema.org/Store,,,,,
https://schema.org/ElementarySchool,ElementarySchool,https://schema.org/EducationalOrganization,,,,,
https://schema.org/EmailMessage,EmailMessage,https://schema.org/Message,,,,,
https://schema.org/Embassy,Embassy,https://schema.org/GovernmentBuilding,,,,,
https://schema.org/Emergency,Emergency,https://schema.org/MedicalBusiness,,,,,
https://schema.org/EmergencyService,EmergencyService,https://schema.org/LocalBusiness,,"https://schema.org/FireStation, https://schema.org/Hospital, https://schema.org/PoliceStation",,,
https://schema.org/EmployeeRole,EmployeeRole,https://schema.org/OrganizationRole,,,,,
https://schema.org/EmployerAggregateRating,EmployerAggregateRating,https://schema.org/AggregateRating,,,,,
https://schema.org/EmployerReview,EmployerReview,https://schema.org/Review,,,,,https://pending.schema.org
https://schema.org/EmploymentAgency,EmploymentAgency,https://schema.org/LocalBusiness,,,,,
https://schema.org/Endocrine,Endocrine,,,,,,
https://schema.org/EndorseAction,EndorseAction,https://schema.org/ReactAction,,,,,
https://schema.org/EndorsementRating,EndorsementRating,https://schema.org/Rating,,,,,
https://schema.org/Energy,Energy,https://schema.org/Quantity,,,,,
https://schema.org/EnergyConsumptionDetails,EnergyConsumptionDetails,https://schema.org/Intangible,,,,,https://pending.schema.org
https://schema.org/EnergyEfficiencyEnumeration,EnergyEfficiencyEnumeration,https://schema.org/Enumeration,,"https://schema.org/EUEnergyEfficiencyEnumeration, https://schema.org/EnergyStarEnergyEfficiencyEnumeration",,,https://pending.schema.org
https://schema.org/EnergyStarCertified,EnergyStarCertified,,,,,,https://pending.schema.org
https://schema.org/EnergyStarEnergyEfficiencyEnumeration,EnergyStarEnergyEfficiencyEnumeration,https://schema.org/EnergyEfficiencyEnumeration,,,,,https://pending.schema.org
https://schema.org/EngineSpecification,EngineSpecification,https://schema.org/StructuredValue,,,,,
https://schema.org/EnrollingByInvitation,EnrollingByInvitation,,,,,,
https://schema.org/EntertainmentBusiness,EntertainmentBusiness,https://schema.org/LocalBusiness,,"https://schema.org/AdultEntertainment, https://schema.org/AmusementPark, https://schema.org/ArtGallery, https://schema.org/Casino, https://schema.org/ComedyClub, https://schema.org/MovieTheater, https://schema.org/NightClub",,,
https://schema.org/EntryPoint,EntryPoint,https://schema.org/Intangible,,,,,
https://schema.org/Enumeration,Enumeration,https://schema.org/Intangible,,"https://schema.org/AdultOrientedEnumeration, https://schema.org/BoardingPolicyType, https://schema.org/BookFormatType, https://schema.org/BusinessEntityType, https://schema.org/BusinessFunction, https://schema.org/CarUsageType, https://schema.org/CertificationStatusEnumeration, https://schema.org/ContactPointOption, https://schema.org/DayOfWeek, https://schema.org/DeliveryMethod, https://schema.org/DigitalDocumentPermissionType, https://schema.org/DigitalPlatformEnumeration, https://schema.org/EnergyEfficiencyEnumeration, https://schema.org/EventAttendanceModeEnumeration, https://schema.org/FulfillmentTypeEnumeration, https://schema.org/GameAvailabilityEnumeration, https://schema.org/GamePlayMode, https://schema.org/GenderType, https://schema.org/GovernmentBenefitsType, https://schema.org/HealthAspectEnumeration, https://schema.org/IncentiveQualifiedExpenseType, https://schema.org/IncentiveStatus, https://schema.org/IncentiveType, https://schema.org/ItemAvailability, https://schema.org/ItemListOrderType, https://schema.org/LegalValueLevel, https://schema.org/MapCategoryType, https://schema.org/MeasurementMethodEnum, https://schema.org/MeasurementTypeEnumeration, https://schema.org/MediaEnumeration, https://schema.org/MediaManipulationRatingEnumeration, https://schema.org/MedicalEnumeration, https://schema.org/MerchantReturnEnumeration, https://schema.org/MusicAlbumProductionType, https://schema.org/MusicAlbumReleaseType, https://schema.org/MusicReleaseFormatType, https://schema.org/NonprofitType, https://schema.org/OfferItemCondition, https://schema.org/PaymentMethodType, https://schema.org/PhysicalActivityCategory, https://schema.org/PriceComponentTypeEnumeration, https://schema.org/PriceTypeEnumeration, https://schema.org/ProductReturnEnumeration, https://schema.org/PurchaseType, https://schema.org/QualitativeValue, https://schema.org/RefundTypeEnumeration, https://schema.org/RestrictedDiet, https://schema.org/ReturnFeesEnumeration, https://schema.org/ReturnLabelSourceEnumeration, https://schema.org/ReturnMethodEnumeration, https://schema.org/RsvpResponseType, https://schema.org/SizeGroupEnumeration, https://schema.org/SizeSystemEnumeration, https://schema.org/Specialty, https://schema.org/StatusEnumeration, https://schema.org/TierBenefitEnumeration, https://schema.org/WarrantyScope",,,
https://schema.org/Episode,Episode,https://schema.org/CreativeWork,,"https://schema.org/PodcastEpisode, https://schema.org/RadioEpisode, https://schema.org/TVEpisode",,,
https://schema.org/Error,Error,"http://sarif.info/Result, https://schema.org/InstantaneousEvent",http://www.w3.org/ns/hydra/core#Error,,,,https://pending.schema.org
https://schema.org/Event,Event,https://schema.org/Thing,"http://purl.org/dc/dcmitype/Event, https://spec.edmcouncil.org/fibo/ontology/FND/DatesAndTimes/Occurrences/Occurrence","https://schema.org/BusinessEvent, https://schema.org/ChildrensEvent, https://schema.org/ComedyEvent, https://schema.org/ConferenceEvent, https://schema.org/CourseInstance, https://schema.org/DanceEvent, https://schema.org/DeliveryEvent, https://schema.org/EducationEvent, https://schema.org/EventSeries, https://schema.org/ExhibitionEvent, https://schema.org/Festival, https://schema.org/FoodEvent, https://schema.org/Hackathon, https://schema.org/LiteraryEvent, https://schema.org/MusicEvent, https://schema.org/PerformingArtsEvent, https://schema.org/PublicationEvent, https://schema.org/SaleEvent, https://schema.org/ScreeningEvent, https://schema.org/SocialEvent, https://schema.org/SportsEvent, https://schema.org/TheaterEvent, https://schema.org/UserInteraction, https://schema.org/VisualArtsEvent",,,
https://schema.org/EventAttendanceModeEnumeration,EventAttendanceModeEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/EventCancelled,EventCancelled,,,,,,
https://schema.org/EventMovedOnline,EventMovedOnline,,,,,,
https://schema.org/EventPostponed,EventPostponed,,,,,,
https://schema.org/EventRescheduled,EventRescheduled,,,,,,
https://schema.org/EventReservation,EventReservation,https://schema.org/Reservation,,,,,
https://schema.org/EventScheduled,EventScheduled,,,,,,
https://schema.org/EventSeries,EventSeries,"https://schema.org/Event, https://schema.org/Series",,,,,https://pending.schema.org
https://schema.org/EventStatusType,EventStatusType,https://schema.org/StatusEnumeration,,,,,
https://schema.org/EventVenue,EventVenue,https://schema.org/CivicStructure,,,,,
https://schema.org/EvidenceLevelA,EvidenceLevelA,,,,,,
https://schema.org/EvidenceLevelB,EvidenceLevelB,,,,,,
https://schema.org/EvidenceLevelC,EvidenceLevelC,,,,,,
https://schema.org/ExampleMeasurementMethodEnum,ExampleMeasurementMethodEnum,,,,,,https://pending.schema.org
https://schema.org/ExchangeRateSpecification,ExchangeRateSpecification,https://schema.org/StructuredValue,,,,,https://pending.schema.org
https://schema.org/ExchangeRefund,ExchangeRefund,,,,,,https://pending.schema.org
https://schema.org/ExerciseAction,ExerciseAction,https://schema.org/PlayAction,,,,,
https://schema.org/ExerciseGym,ExerciseGym,https://schema.org/SportsActivityLocation,,,,,
https://schema.org/ExercisePlan,ExercisePlan,"https://schema.org/CreativeWork, https://schema.org/PhysicalActivity",,,,,
https://schema.org/ExhibitionEvent,ExhibitionEvent,https://schema.org/Event,,,,,
https://schema.org/Eye,Eye,,,,,,
https://schema.org/FAQPage,FAQPage,https://schema.org/WebPage,,,,,
https://schema.org/FDAcategoryA,FDAcategoryA,,,,,,
https://schema.org/FDAcategoryB,FDAcategoryB,,,,,,
https://schema.org/FDAcategoryC,FDAcategoryC,,,,,,
https://schema.org/FDAcategoryD,FDAcategoryD,,,,,,
https://schema.org/FDAcategoryX,FDAcategoryX,,,,,,
https://schema.org/FDAnotEvaluated,FDAnotEvaluated,,,,,,
https://schema.org/FMRadioChannel,FMRadioChannel,https://schema.org/RadioChannel,,,,,
https://schema.org/FailedActionStatus,FailedActionStatus,,,,,,
https://schema.org/False,False,,,,,,
https://schema.org/FastFoodRestaurant,FastFoodRestaurant,https://schema.org/FoodEstablishment,,,,,
https://schema.org/Female,Female,,,,,,
https://schema.org/Festival,Festival,https://schema.org/Event,,,,,
https://schema.org/FilmAction,FilmAction,https://schema.org/CreateAction,,,,,
https://schema.org/FinancialIncentive,FinancialIncentive,https://schema.org/Intangible,,,,,https://pending.schema.org
https://schema.org/FinancialProduct,FinancialProduct,https://schema.org/Service,,"https://schema.org/BankAccount, https://schema.org/CurrencyConversionService, https://schema.org/InvestmentOrDeposit, https://schema.org/LoanOrCredit, https://schema.org/PaymentCard, https://schema.org/PaymentService",,,
https://schema.org/FinancialService,FinancialService,https://schema.org/LocalBusiness,,"https://schema.org/AccountingService, https://schema.org/AutomatedTeller, https://schema.org/BankOrCreditUnion, https://schema.org/InsuranceAgency",,,
https://schema.org/FindAction,FindAction,https://schema.org/Action,,"https://schema.org/CheckAction, https://schema.org/DiscoverAction, https://schema.org/TrackAction",,,
https://schema.org/FireStation,FireStation,"https://schema.org/CivicStructure, https://schema.org/EmergencyService",,,,,
https://schema.org/Flexibility,Flexibility,,,,,,
https://schema.org/Flight,Flight,https://schema.org/Trip,,,,,
https://schema.org/FlightReservation,FlightReservation,https://schema.org/Reservation,,,,,
https://schema.org/Float,Float,https://schema.org/Number,,,,,
https://schema.org/FloorPlan,FloorPlan,https://schema.org/Intangible,,,,,https://pending.schema.org
https://schema.org/Florist,Florist,https://schema.org/Store,,,,,
https://schema.org/FollowAction,FollowAction,https://schema.org/InteractAction,,,,,
https://schema.org/FoodEstablishment,FoodEstablishment,https://schema.org/LocalBusiness,,"https://schema.org/Bakery, https://schema.org/BarOrPub, https://schema.org/Brewery, https://schema.org/CafeOrCoffeeShop, https://schema.org/Distillery, https://schema.org/FastFoodRestaurant, https://schema.org/IceCreamShop, https://schema.org/Restaurant, https://schema.org/Winery",,,
https://schema.org/FoodEstablishmentReservation,FoodEstablishmentReservation,https://schema.org/Reservation,,,,,
https://schema.org/FoodEvent,FoodEvent,https://schema.org/Event,,,,,
https://schema.org/FoodService,FoodService,https://schema.org/Service,,,,,
https://schema.org/FourWheelDriveConfiguration,FourWheelDriveConfiguration,,,,,,
https://schema.org/FreeReturn,FreeReturn,,,,,,https://pending.schema.org
https://schema.org/Friday,Friday,,,,,,
https://schema.org/FrontWheelDriveConfiguration,FrontWheelDriveConfiguration,,,,,,
https://schema.org/FulfillmentTypeCollectionPoint,FulfillmentTypeCollectionPoint,,,,,,https://pending.schema.org
https://schema.org/FulfillmentTypeDelivery,FulfillmentTypeDelivery,,,,,,https://pending.schema.org
https://schema.org/FulfillmentTypeEnumeration,FulfillmentTypeEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/FulfillmentTypePickupDropoff,FulfillmentTypePickupDropoff,,,,,,https://pending.schema.org
https://schema.org/FulfillmentTypePickupInStore,FulfillmentTypePickupInStore,,,,,,https://pending.schema.org
https://schema.org/FulfillmentTypeScheduledDelivery,FulfillmentTypeScheduledDelivery,,,,,,https://pending.schema.org
https://schema.org/FullGameAvailability,FullGameAvailability,,,,,,https://pending.schema.org
https://schema.org/FullRefund,FullRefund,,,,,,https://pending.schema.org
https://schema.org/FundingAgency,FundingAgency,https://schema.org/Project,,,,,https://pending.schema.org
https://schema.org/FundingScheme,FundingScheme,https://schema.org/Organization,,,,,https://pending.schema.org
https://schema.org/Fungus,Fungus,,,,,,
https://schema.org/FurnitureStore,FurnitureStore,https://schema.org/Store,,,,,
https://schema.org/Game,Game,https://schema.org/CreativeWork,,https://schema.org/VideoGame,,,
https://schema.org/GameAvailabilityEnumeration,GameAvailabilityEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/GamePlayMode,GamePlayMode,https://schema.org/Enumeration,,,,,
https://schema.org/GameServer,GameServer,https://schema.org/Intangible,,,,,
https://schema.org/GameServerStatus,GameServerStatus,https://schema.org/StatusEnumeration,,,,,
https://schema.org/GardenStore,GardenStore,https://schema.org/Store,,,,,
https://schema.org/GasStation,GasStation,https://schema.org/AutomotiveBusiness,,,,,
https://schema.org/Gastroenterologic,Gastroenterologic,,,,,,
https://schema.org/GatedResidenceCommunity,GatedResidenceCommunity,https://schema.org/Residence,,,,,
https://schema.org/GenderType,GenderType,https://schema.org/Enumeration,,,,,
https://schema.org/Gene,Gene,https://schema.org/BioChemEntity,,,,,https://pending.schema.org
https://schema.org/GeneralContractor,GeneralContractor,https://schema.org/HomeAndConstructionBusiness,,,,,
https://schema.org/GenericWebPlatform,GenericWebPlatform,,,,,,https://pending.schema.org
https://schema.org/Genetic,Genetic,,,,,,
https://schema.org/Genitourinary,Genitourinary,,,,,,
https://schema.org/GeoCircle,GeoCircle,https://schema.org/GeoShape,,,,,
https://schema.org/GeoCoordinates,GeoCoordinates,https://schema.org/StructuredValue,"https://www.omg.org/spec/Commons/Locations/GeographicCoordinate, http://unece.org/vocab#GeographicalCoordinate",,,,
https://schema.org/GeoShape,GeoShape,https://schema.org/StructuredValue,,https://schema.org/GeoCircle,,,
